river,year,month,water_fraction,water_pixels,total_pixels
Nyakagunda,1986,12,0.0,0,3896
Nyakagunda,1987,1,0.0,0,13842
Nyakagunda,1987,2,0.0,0,13784
Nyakagunda,1987,3,0.0,0,458
Nyakagunda,1987,4,0.0,0,13842
Nyakagunda,1987,5,0.0,0,13842
Nyakagunda,1987,6,,0,0
Nyakagunda,1987,7,,0,0
Nyakagunda,1987,8,,0,0
Nyakagunda,1987,9,0.0,0,4448
Nyakagunda,1987,10,,0,0
Nyakagunda,1987,11,,0,0
Nyakagunda,1987,12,,0,0
Nyakagunda,1988,1,,0,0
Nyakagunda,1988,2,,0,0
Nyakagunda,1988,3,,0,0
Nyakagunda,1988,4,,0,0
Nyakagunda,1988,5,,0,0
Nyakagunda,1988,6,,0,0
Nyakagunda,1988,7,,0,0
Nyakagunda,1988,8,,0,0
Nyakagunda,1988,9,,0,0
Nyakagunda,1988,10,,0,0
Nyakagunda,1988,11,,0,0
Nyakagunda,1988,12,,0,0
Nyakagunda,1989,1,,0,0
Nyakagunda,1989,2,,0,0
Nyakagunda,1989,3,,0,0
Nyakagunda,1989,4,,0,0
Nyakagunda,1989,5,,0,0
Nyakagunda,1989,6,,0,0
Nyakagunda,1989,7,,0,0
Nyakagunda,1989,8,,0,0
Nyakagunda,1989,9,,0,0
Nyakagunda,1989,10,,0,0
Nyakagunda,1989,11,,0,0
Nyakagunda,1989,12,,0,0
Nyakagunda,1990,1,,0,0
Nyakagunda,1990,2,,0,0
Nyakagunda,1990,3,,0,0
Nyakagunda,1990,4,,0,0
Nyakagunda,1990,5,,0,0
Nyakagunda,1990,6,,0,0
Nyakagunda,1990,7,0.0,0,13811
Nyakagunda,1990,8,,0,0
Nyakagunda,1990,9,,0,0
Nyakagunda,1990,10,,0,0
Nyakagunda,1990,11,,0,0
Nyakagunda,1990,12,,0,0
Nyakagunda,1991,1,,0,0
Nyakagunda,1991,2,,0,0
Nyakagunda,1991,3,,0,0
Nyakagunda,1991,4,,0,0
Nyakagunda,1991,5,,0,0
Nyakagunda,1991,6,,0,0
Nyakagunda,1991,7,0.0,0,5946
Nyakagunda,1991,8,,0,0
Nyakagunda,1991,9,,0,0
Nyakagunda,1991,10,,0,0
Nyakagunda,1991,11,,0,0
Nyakagunda,1991,12,,0,0
Nyakagunda,1992,1,,0,0
Nyakagunda,1992,2,,0,0
Nyakagunda,1992,3,,0,0
Nyakagunda,1992,4,,0,0
Nyakagunda,1992,5,,0,0
Nyakagunda,1992,6,,0,0
Nyakagunda,1992,7,,0,0
Nyakagunda,1992,8,,0,0
Nyakagunda,1992,9,,0,0
Nyakagunda,1992,10,,0,0
Nyakagunda,1992,11,,0,0
Nyakagunda,1992,12,,0,0
Nyakagunda,1993,1,,0,0
Nyakagunda,1993,2,,0,0
Nyakagunda,1993,3,,0,0
Nyakagunda,1993,4,,0,0
Nyakagunda,1993,5,,0,0
Nyakagunda,1993,6,,0,0
Nyakagunda,1993,7,,0,0
Nyakagunda,1993,8,,0,0
Nyakagunda,1993,9,,0,0
Nyakagunda,1993,10,,0,0
Nyakagunda,1993,11,,0,0
Nyakagunda,1993,12,,0,0
Nyakagunda,1994,1,,0,0
Nyakagunda,1994,2,,0,0
Nyakagunda,1994,3,,0,0
Nyakagunda,1994,4,,0,0
Nyakagunda,1994,5,0.0,0,13090
Nyakagunda,1994,6,0.0,0,12859
Nyakagunda,1994,7,0.0,0,13808
Nyakagunda,1994,8,0.0,0,13818
Nyakagunda,1994,9,,0,0
Nyakagunda,1994,10,0.0,0,10411
Nyakagunda,1994,11,0.0,0,2530
Nyakagunda,1994,12,0.0,0,3298
Nyakagunda,1995,1,0.0,0,13842
Nyakagunda,1995,2,0.0,0,13842
Nyakagunda,1995,3,0.0,0,8
Nyakagunda,1995,4,,0,0
Nyakagunda,1995,5,,0,0
Nyakagunda,1995,6,,0,0
Nyakagunda,1995,7,,0,0
Nyakagunda,1995,8,,0,0
Nyakagunda,1995,9,,0,0
Nyakagunda,1995,10,,0,0
Nyakagunda,1995,11,,0,0
Nyakagunda,1995,12,,0,0
Nyakagunda,1996,1,,0,0
Nyakagunda,1996,2,0.0,0,13808
Nyakagunda,1996,3,,0,0
Nyakagunda,1996,4,,0,0
Nyakagunda,1996,5,,0,0
Nyakagunda,1996,6,,0,0
Nyakagunda,1996,7,,0,0
Nyakagunda,1996,8,,0,0
Nyakagunda,1996,9,,0,0
Nyakagunda,1996,10,,0,0
Nyakagunda,1996,11,,0,0
Nyakagunda,1996,12,,0,0
Nyakagunda,1997,1,,0,0
Nyakagunda,1997,2,,0,0
Nyakagunda,1997,3,,0,0
Nyakagunda,1997,4,,0,0
Nyakagunda,1997,5,0.0,0,38
Nyakagunda,1997,6,,0,0
Nyakagunda,1997,7,,0,0
Nyakagunda,1997,8,,0,0
Nyakagunda,1997,9,,0,0
Nyakagunda,1997,10,,0,0
Nyakagunda,1997,11,,0,0
Nyakagunda,1997,12,,0,0
Nyakagunda,1998,1,,0,0
Nyakagunda,1998,2,,0,0
Nyakagunda,1998,3,,0,0
Nyakagunda,1998,4,,0,0
Nyakagunda,1998,5,,0,0
Nyakagunda,1998,6,,0,0
Nyakagunda,1998,7,0.0,0,883
Nyakagunda,1998,8,,0,0
Nyakagunda,1998,9,,0,0
Nyakagunda,1998,10,0.0,0,13839
Nyakagunda,1998,11,0.0,0,8416
Nyakagunda,1998,12,,0,0
Nyakagunda,1999,1,0.0,0,11893
Nyakagunda,1999,2,,0,0
Nyakagunda,1999,3,,0,0
Nyakagunda,1999,4,,0,0
Nyakagunda,1999,5,,0,0
Nyakagunda,1999,6,,0,0
Nyakagunda,1999,7,,0,0
Nyakagunda,1999,8,,0,0
Nyakagunda,1999,9,0.0,0,13842
Nyakagunda,1999,10,,0,0
Nyakagunda,1999,11,0.0,0,7072
Nyakagunda,1999,12,0.0,0,13842
Nyakagunda,2000,1,,0,0
Nyakagunda,2000,2,,0,0
Nyakagunda,2000,3,0.0,0,3162
Nyakagunda,2000,4,0.0,0,13734
Nyakagunda,2000,5,0.0,0,429
Nyakagunda,2000,6,0.0,0,13841
Nyakagunda,2000,7,,0,0
Nyakagunda,2000,8,0.0,0,1435
Nyakagunda,2000,9,0.0,0,13842
Nyakagunda,2000,10,0.0,0,1457
Nyakagunda,2000,11,0.0,0,6055
Nyakagunda,2000,12,0.0,0,13778
Nyakagunda,2001,1,0.0,0,4
Nyakagunda,2001,2,0.0,0,12205
Nyakagunda,2001,3,0.0,0,13842
Nyakagunda,2001,4,0.0,0,717
Nyakagunda,2001,5,,0,0
Nyakagunda,2001,6,0.0,0,13842
Nyakagunda,2001,7,,0,0
Nyakagunda,2001,8,0.0,0,13829
Nyakagunda,2001,9,0.0,0,13842
Nyakagunda,2001,10,0.0,0,296
Nyakagunda,2001,11,0.0,0,622
Nyakagunda,2001,12,0.0,0,13842
Nyakagunda,2002,1,0.0,0,13842
Nyakagunda,2002,2,,0,0
Nyakagunda,2002,3,0.0,0,41
Nyakagunda,2002,4,0.0,0,11834
Nyakagunda,2002,5,0.0,0,13714
Nyakagunda,2002,6,0.0,0,13811
Nyakagunda,2002,7,0.0,0,13545
Nyakagunda,2002,8,0.0,0,484
Nyakagunda,2002,9,0.0,0,7198
Nyakagunda,2002,10,0.0,0,10991
Nyakagunda,2002,11,0.0,0,13842
Nyakagunda,2002,12,0.0,0,12662
Nyakagunda,2003,1,0.0,0,13842
Nyakagunda,2003,2,0.0,0,367
Nyakagunda,2003,3,0.0,0,13842
Nyakagunda,2003,4,0.0,0,94
Nyakagunda,2003,5,,0,0
Nyakagunda,2003,6,,0,0
Nyakagunda,2003,7,0.0,0,13785
Nyakagunda,2003,8,,0,0
Nyakagunda,2003,9,,0,0
Nyakagunda,2003,10,0.0,0,9
Nyakagunda,2003,11,0.0,0,3149
Nyakagunda,2003,12,0.0,0,12456
Nyakagunda,2004,1,,0,0
Nyakagunda,2004,2,0.0,0,9474
Nyakagunda,2004,3,0.0,0,13842
Nyakagunda,2004,4,0.0,0,13842
Nyakagunda,2004,5,0.0,0,450
Nyakagunda,2004,6,0.0,0,4920
Nyakagunda,2004,7,0.0,0,13771
Nyakagunda,2004,8,0.0,0,552
Nyakagunda,2004,9,0.0,0,13842
Nyakagunda,2004,10,0.0,0,658
Nyakagunda,2004,11,,0,0
Nyakagunda,2004,12,0.0,0,3479
Nyakagunda,2005,1,0.0,0,13842
Nyakagunda,2005,2,0.0,0,13842
Nyakagunda,2005,3,0.0,0,13835
Nyakagunda,2005,4,,0,0
Nyakagunda,2005,5,,0,0
Nyakagunda,2005,6,0.0,0,13842
Nyakagunda,2005,7,0.0,0,13842
Nyakagunda,2005,8,0.0,0,393
Nyakagunda,2005,9,0.0,0,13555
Nyakagunda,2005,10,0.0,0,13842
Nyakagunda,2005,11,,0,0
Nyakagunda,2005,12,0.0,0,12678
Nyakagunda,2006,1,,0,0
Nyakagunda,2006,2,0.0,0,9715
Nyakagunda,2006,3,0.0,0,13835
Nyakagunda,2006,4,0.0,0,662
Nyakagunda,2006,5,0.0,0,13826
Nyakagunda,2006,6,,0,0
Nyakagunda,2006,7,0.0,0,13842
Nyakagunda,2006,8,0.0,0,13842
Nyakagunda,2006,9,0.0,0,13842
Nyakagunda,2006,10,0.0,0,13842
Nyakagunda,2006,11,,0,0
Nyakagunda,2006,12,,0,0
Nyakagunda,2007,1,0.0,0,12013
Nyakagunda,2007,2,0.0,0,13842
Nyakagunda,2007,3,0.0,0,12750
Nyakagunda,2007,4,,0,0
Nyakagunda,2007,5,0.0,0,704
Nyakagunda,2007,6,0.0,0,13842
Nyakagunda,2007,7,0.0,0,13581
Nyakagunda,2007,8,0.0,0,13842
Nyakagunda,2007,9,0.0,0,13840
Nyakagunda,2007,10,,0,0
Nyakagunda,2007,11,0.0,0,3726
Nyakagunda,2007,12,,0,0
Nyakagunda,2008,1,,0,0
Nyakagunda,2008,2,0.0,0,13842
Nyakagunda,2008,3,0.0,0,13837
Nyakagunda,2008,4,0.0,0,13842
Nyakagunda,2008,5,0.0,0,13842
Nyakagunda,2008,6,0.0,0,13344
Nyakagunda,2008,7,,0,0
Nyakagunda,2008,8,0.0,0,13630
Nyakagunda,2008,9,0.0,0,13842
Nyakagunda,2008,10,0.0,0,1
Nyakagunda,2008,11,,0,0
Nyakagunda,2008,12,0.0,0,13539
Nyakagunda,2009,1,0.0,0,13842
Nyakagunda,2009,2,0.0,0,13697
Nyakagunda,2009,3,0.0,0,13842
Nyakagunda,2009,4,,0,0
Nyakagunda,2009,5,,0,0
Nyakagunda,2009,6,0.0,0,13842
Nyakagunda,2009,7,0.0,0,13842
Nyakagunda,2009,8,0.0,0,13842
Nyakagunda,2009,9,0.0,0,13842
Nyakagunda,2009,10,,0,0
Nyakagunda,2009,11,,0,0
Nyakagunda,2009,12,0.0,0,13842
Nyakagunda,2010,1,0.0,0,13841
Nyakagunda,2010,2,0.0,0,13842
Nyakagunda,2010,3,,0,0
Nyakagunda,2010,4,0.0,0,13842
Nyakagunda,2010,5,0.0,0,13750
Nyakagunda,2010,6,0.0,0,13460
Nyakagunda,2010,7,0.0,0,13842
Nyakagunda,2010,8,0.0,0,13842
Nyakagunda,2010,9,0.0,0,13842
Nyakagunda,2010,10,0.0,0,13842
Nyakagunda,2010,11,0.0,0,13842
Nyakagunda,2010,12,0.0,0,13842
Nyakagunda,2011,1,,0,0
Nyakagunda,2011,2,0.0,0,12751
Nyakagunda,2011,3,0.0,0,11288
Nyakagunda,2011,4,0.0,0,13841
Nyakagunda,2011,5,,0,0
Nyakagunda,2011,6,0.0,0,13840
Nyakagunda,2011,7,0.0,0,13842
Nyakagunda,2011,8,0.0,0,13842
Nyakagunda,2011,9,0.0,0,13257
Nyakagunda,2011,10,0.0,0,13842
Nyakagunda,2011,11,0.0,0,126
Nyakagunda,2011,12,,0,0
Nyakagunda,2012,1,,0,0
Nyakagunda,2012,2,0.0,0,13842
Nyakagunda,2012,3,0.0,0,13842
Nyakagunda,2012,4,0.0,0,13836
Nyakagunda,2012,5,0.0,0,13842
Nyakagunda,2012,6,0.0,0,7286
Nyakagunda,2012,7,0.0,0,13842
Nyakagunda,2012,8,0.0,0,13842
Nyakagunda,2012,9,0.0,0,13842
Nyakagunda,2012,10,0.0,0,13842
Nyakagunda,2012,11,0.0,0,11854
Nyakagunda,2012,12,0.0,0,13842
Nyakagunda,2013,1,0.0,0,10976
Nyakagunda,2013,2,0.0,0,12758
Nyakagunda,2013,3,0.0,0,11904
Nyakagunda,2013,4,0.0,0,11076
Nyakagunda,2013,5,,0,0
Nyakagunda,2013,6,0.0,0,13842
Nyakagunda,2013,7,0.0,0,13842
Nyakagunda,2013,8,0.0,0,13842
Nyakagunda,2013,9,0.0,0,13842
Nyakagunda,2013,10,0.0,0,13842
Nyakagunda,2013,11,0.0,0,13842
Nyakagunda,2013,12,,0,0
Nyakagunda,2014,1,0.0,0,13842
Nyakagunda,2014,2,0.0,0,13497
Nyakagunda,2014,3,0.0,0,13842
Nyakagunda,2014,4,0.0,0,13842
Nyakagunda,2014,5,0.0,0,13785
Nyakagunda,2014,6,0.0,0,13842
Nyakagunda,2014,7,0.0,0,13842
Nyakagunda,2014,8,0.0,0,13842
Nyakagunda,2014,9,0.0,0,13842
Nyakagunda,2014,10,0.0,0,13842
Nyakagunda,2014,11,0.0,0,13842
Nyakagunda,2014,12,0.0,0,13842
Nyakagunda,2015,1,0.0,0,13842
Nyakagunda,2015,2,0.0,0,13842
Nyakagunda,2015,3,0.0,0,11290
Nyakagunda,2015,4,0.0,0,13842
Nyakagunda,2015,5,,0,0
Nyakagunda,2015,6,0.0,0,13842
Nyakagunda,2015,7,0.0,0,13842
Nyakagunda,2015,8,0.0,0,13842
Nyakagunda,2015,9,0.0,0,13842
Nyakagunda,2015,10,0.0,0,13842
Nyakagunda,2015,11,0.0,0,7726
Nyakagunda,2015,12,0.0,0,13830
Nyakagunda,2016,1,0.0,0,13650
Nyakagunda,2016,2,0.0,0,13813
Nyakagunda,2016,3,0.0,0,13842
Nyakagunda,2016,4,,0,0
Nyakagunda,2016,5,0.0,0,13842
Nyakagunda,2016,6,0.0,0,13842
Nyakagunda,2016,7,0.0,0,13842
Nyakagunda,2016,8,0.0,0,13842
Nyakagunda,2016,9,0.0,0,13842
Nyakagunda,2016,10,0.0,0,13842
Nyakagunda,2016,11,0.0,0,13842
Nyakagunda,2016,12,0.0,0,13842
Nyakagunda,2017,1,0.0,0,13842
Nyakagunda,2017,2,0.0,0,13842
Nyakagunda,2017,3,0.0,0,13842
Nyakagunda,2017,4,0.0,0,7072
Nyakagunda,2017,5,0.0,0,13842
Nyakagunda,2017,6,0.0,0,13842
Nyakagunda,2017,7,0.0,0,13842
Nyakagunda,2017,8,0.0,0,13842
Nyakagunda,2017,9,0.0,0,13842
Nyakagunda,2017,10,0.0,0,13842
Nyakagunda,2017,11,0.0,0,13776
Nyakagunda,2017,12,0.0,0,13842
Nyakagunda,2018,1,0.0,0,10453
Nyakagunda,2018,2,0.0,0,13841
Nyakagunda,2018,3,0.0,0,13842
Nyakagunda,2018,4,0.0,0,453
Nyakagunda,2018,5,0.0,0,13667
Nyakagunda,2018,6,0.0,0,13842
Nyakagunda,2018,7,0.0,0,13842
Nyakagunda,2018,8,0.0,0,13842
Nyakagunda,2018,9,0.0,0,13842
Nyakagunda,2018,10,0.0,0,13842
Nyakagunda,2018,11,0.0,0,10563
Nyakagunda,2018,12,0.0,0,3543
Nyakagunda,2019,1,0.0,0,13842
Nyakagunda,2019,2,0.0,0,13842
Nyakagunda,2019,3,0.0,0,4132
Nyakagunda,2019,4,0.0,0,13842
Nyakagunda,2019,5,0.0,0,13551
Nyakagunda,2019,6,0.0,0,13822
Nyakagunda,2019,7,0.0,0,13842
Nyakagunda,2019,8,0.0,0,13842
Nyakagunda,2019,9,0.0,0,13842
Nyakagunda,2019,10,0.0,0,4119
Nyakagunda,2019,11,0.0,0,13842
Nyakagunda,2019,12,0.0,0,13842
Nyakagunda,2020,1,0.0,0,13838
Nyakagunda,2020,2,0.0,0,13812
Nyakagunda,2020,3,0.0,0,13841
Nyakagunda,2020,4,0.0,0,12945
Nyakagunda,2020,5,0.0,0,13830
Nyakagunda,2020,6,0.0,0,13841
Nyakagunda,2020,7,0.0,0,12635
Nyakagunda,2020,8,0.0,0,13842
Nyakagunda,2020,9,0.0,0,13842
Nyakagunda,2020,10,0.0,0,13842
Nyakagunda,2020,11,0.0,0,13841
Nyakagunda,2020,12,0.0,0,13842
Nyakagunda,2021,1,0.0,0,11427
Nyakagunda,2021,2,0.0,0,11368
Nyakagunda,2021,3,0.0,0,13839
Nyakagunda,2021,4,0.0,0,13839
Nyakagunda,2021,5,0.0,0,13832
Nyakagunda,2021,6,0.0,0,13842
Nyakagunda,2021,7,0.0,0,13842
Nyakagunda,2021,8,0.0,0,13842
Nyakagunda,2021,9,0.0,0,13842
Nyakagunda,2021,10,0.0,0,13842
Nyakagunda,2021,11,0.0,0,13842
Nyakagunda,2021,12,0.0,0,13366
Nyakagunda,2022,1,,0,0
Nyakagunda,2022,2,,0,0
Nyakagunda,2022,3,,0,0
Nyakagunda,2022,4,,0,0
Nyakagunda,2022,5,,0,0
Nyakagunda,2022,6,,0,0
Nyakagunda,2022,7,,0,0
Nyakagunda,2022,8,,0,0
Nyakagunda,2022,9,,0,0
Nyakagunda,2022,10,,0,0
Nyakagunda,2022,11,,0,0
Nyakagunda,2022,12,,0,0
Nyakagunda,2023,1,,0,0
Nyakagunda,2023,2,,0,0
Nyakagunda,2023,3,,0,0
Nyakagunda,2023,4,,0,0
Nyakagunda,2023,5,,0,0
Nyakagunda,2023,6,,0,0
Nyakagunda,2023,7,,0,0
Nyakagunda,2023,8,,0,0
Nyakagunda,2023,9,,0,0
Nyakagunda,2023,10,,0,0
Nyakagunda,2023,11,,0,0
Nyakagunda,2023,12,,0,0
Nyakagunda,2024,1,,0,0
Nyakagunda,2024,2,,0,0
Nyakagunda,2024,3,,0,0
Nyakagunda,2024,4,,0,0
Nyakagunda,2024,5,,0,0
Nyakagunda,2024,6,,0,0
Nyakagunda,2024,7,,0,0
Nyakagunda,2024,8,,0,0
Nyakagunda,2024,9,,0,0
Nyakagunda,2024,10,,0,0
Nyakagunda,2024,11,,0,0
Nyakagunda,2024,12,,0,0
Nyakagunda,2025,1,,0,0
Nyakagunda,2025,2,,0,0
Nyakagunda,2025,3,,0,0
Nyakagunda,2025,4,,0,0
Nyakagunda,2025,5,,0,0
Nyakagunda,2025,6,,0,0
Nyakagunda,2025,7,,0,0
Nyakagunda,2025,8,,0,0
Nyakagunda,2025,9,,0,0
Nyakagunda,2025,10,,0,0
Nyakagunda,2025,11,,0,0
Nyakagunda,2025,12,,0,0
Nyamagana,1984,1,,0,0
Nyamagana,1984,2,,0,0
Nyamagana,1984,3,,0,0
Nyamagana,1984,4,,0,0
Nyamagana,1984,5,0.0,0,13843
Nyamagana,1984,6,,0,0
Nyamagana,1984,7,,0,0
Nyamagana,1984,8,,0,0
Nyamagana,1984,9,,0,0
Nyamagana,1984,10,0.0,0,769
Nyamagana,1984,11,,0,0
Nyamagana,1984,12,0.0,0,13843
Nyamagana,1985,1,,0,0
Nyamagana,1985,2,,0,0
Nyamagana,1985,3,,0,0
Nyamagana,1985,4,,0,0
Nyamagana,1985,5,,0,0
Nyamagana,1985,6,,0,0
Nyamagana,1985,7,,0,0
Nyamagana,1985,8,,0,0
Nyamagana,1985,9,,0,0
Nyamagana,1985,10,,0,0
Nyamagana,1985,11,,0,0
Nyamagana,1985,12,,0,0
Nyamagana,1986,1,,0,0
Nyamagana,1986,2,,0,0
Nyamagana,1986,3,,0,0
Nyamagana,1986,4,,0,0
Nyamagana,1986,5,,0,0
Nyamagana,1986,6,,0,0
Nyamagana,1986,7,0.0,0,13842
Nyamagana,1986,8,0.0,0,13841
Nyamagana,1986,9,,0,0
Nyamagana,1986,10,,0,0
Nyamagana,1986,11,0.0,0,12953
Nyamagana,1986,12,0.0,0,9241
Nyamagana,1987,1,0.0,0,13842
Nyamagana,1987,2,0.0,0,13843
Nyamagana,1987,3,0.0,0,880
Nyamagana,1987,4,0.0,0,13842
Nyamagana,1987,5,0.0,0,13842
Nyamagana,1987,6,,0,0
Nyamagana,1987,7,,0,0
Nyamagana,1987,8,,0,0
Nyamagana,1987,9,0.0,0,6032
Nyamagana,1987,10,,0,0
Nyamagana,1987,11,,0,0
Nyamagana,1987,12,,0,0
Nyamagana,1988,1,,0,0
Nyamagana,1988,2,,0,0
Nyamagana,1988,3,,0,0
Nyamagana,1988,4,,0,0
Nyamagana,1988,5,,0,0
Nyamagana,1988,6,,0,0
Nyamagana,1988,7,,0,0
Nyamagana,1988,8,,0,0
Nyamagana,1988,9,,0,0
Nyamagana,1988,10,,0,0
Nyamagana,1988,11,,0,0
Nyamagana,1988,12,,0,0
Nyamagana,1989,1,,0,0
Nyamagana,1989,2,,0,0
Nyamagana,1989,3,,0,0
Nyamagana,1989,4,,0,0
Nyamagana,1989,5,,0,0
Nyamagana,1989,6,,0,0
Nyamagana,1989,7,,0,0
Nyamagana,1989,8,,0,0
Nyamagana,1989,9,,0,0
Nyamagana,1989,10,,0,0
Nyamagana,1989,11,,0,0
Nyamagana,1989,12,,0,0
Nyamagana,1990,1,,0,0
Nyamagana,1990,2,,0,0
Nyamagana,1990,3,,0,0
Nyamagana,1990,4,,0,0
Nyamagana,1990,5,,0,0
Nyamagana,1990,6,,0,0
Nyamagana,1990,7,0.0,0,13842
Nyamagana,1990,8,,0,0
Nyamagana,1990,9,,0,0
Nyamagana,1990,10,,0,0
Nyamagana,1990,11,,0,0
Nyamagana,1990,12,,0,0
Nyamagana,1991,1,,0,0
Nyamagana,1991,2,,0,0
Nyamagana,1991,3,,0,0
Nyamagana,1991,4,,0,0
Nyamagana,1991,5,,0,0
Nyamagana,1991,6,,0,0
Nyamagana,1991,7,0.0,0,4491
Nyamagana,1991,8,,0,0
Nyamagana,1991,9,,0,0
Nyamagana,1991,10,,0,0
Nyamagana,1991,11,,0,0
Nyamagana,1991,12,,0,0
Nyamagana,1992,1,,0,0
Nyamagana,1992,2,,0,0
Nyamagana,1992,3,,0,0
Nyamagana,1992,4,,0,0
Nyamagana,1992,5,,0,0
Nyamagana,1992,6,,0,0
Nyamagana,1992,7,,0,0
Nyamagana,1992,8,,0,0
Nyamagana,1992,9,,0,0
Nyamagana,1992,10,,0,0
Nyamagana,1992,11,,0,0
Nyamagana,1992,12,,0,0
Nyamagana,1993,1,,0,0
Nyamagana,1993,2,,0,0
Nyamagana,1993,3,,0,0
Nyamagana,1993,4,,0,0
Nyamagana,1993,5,,0,0
Nyamagana,1993,6,,0,0
Nyamagana,1993,7,,0,0
Nyamagana,1993,8,,0,0
Nyamagana,1993,9,,0,0
Nyamagana,1993,10,,0,0
Nyamagana,1993,11,,0,0
Nyamagana,1993,12,,0,0
Nyamagana,1994,1,,0,0
Nyamagana,1994,2,,0,0
Nyamagana,1994,3,,0,0
Nyamagana,1994,4,,0,0
Nyamagana,1994,5,0.0,0,13843
Nyamagana,1994,6,0.0,0,13829
Nyamagana,1994,7,0.0,0,13789
Nyamagana,1994,8,0.0,0,13843
Nyamagana,1994,9,,0,0
Nyamagana,1994,10,0.0,0,13525
Nyamagana,1994,11,0.0,0,8089
Nyamagana,1994,12,0.0,0,2925
Nyamagana,1995,1,0.0,0,13843
Nyamagana,1995,2,0.0,0,13843
Nyamagana,1995,3,0.0,0,13102
Nyamagana,1995,4,,0,0
Nyamagana,1995,5,,0,0
Nyamagana,1995,6,,0,0
Nyamagana,1995,7,,0,0
Nyamagana,1995,8,,0,0
Nyamagana,1995,9,,0,0
Nyamagana,1995,10,,0,0
Nyamagana,1995,11,,0,0
Nyamagana,1995,12,,0,0
Nyamagana,1996,1,,0,0
Nyamagana,1996,2,0.0,0,13820
Nyamagana,1996,3,,0,0
Nyamagana,1996,4,,0,0
Nyamagana,1996,5,,0,0
Nyamagana,1996,6,,0,0
Nyamagana,1996,7,,0,0
Nyamagana,1996,8,,0,0
Nyamagana,1996,9,,0,0
Nyamagana,1996,10,,0,0
Nyamagana,1996,11,,0,0
Nyamagana,1996,12,,0,0
Nyamagana,1997,1,,0,0
Nyamagana,1997,2,,0,0
Nyamagana,1997,3,,0,0
Nyamagana,1997,4,,0,0
Nyamagana,1997,5,,0,0
Nyamagana,1997,6,,0,0
Nyamagana,1997,7,,0,0
Nyamagana,1997,8,,0,0
Nyamagana,1997,9,,0,0
Nyamagana,1997,10,,0,0
Nyamagana,1997,11,,0,0
Nyamagana,1997,12,,0,0
Nyamagana,1998,1,,0,0
Nyamagana,1998,2,,0,0
Nyamagana,1998,3,,0,0
Nyamagana,1998,4,,0,0
Nyamagana,1998,5,,0,0
Nyamagana,1998,6,,0,0
Nyamagana,1998,7,0.0,0,5
Nyamagana,1998,8,,0,0
Nyamagana,1998,9,,0,0
Nyamagana,1998,10,0.0,0,13811
Nyamagana,1998,11,0.0,0,10262
Nyamagana,1998,12,,0,0
Nyamagana,1999,1,0.0,0,13843
Nyamagana,1999,2,,0,0
Nyamagana,1999,3,,0,0
Nyamagana,1999,4,,0,0
Nyamagana,1999,5,,0,0
Nyamagana,1999,6,,0,0
Nyamagana,1999,7,,0,0
Nyamagana,1999,8,,0,0
Nyamagana,1999,9,0.0,0,13843
Nyamagana,1999,10,,0,0
Nyamagana,1999,11,0.0,0,2097
Nyamagana,1999,12,0.0,0,13843
Nyamagana,2000,1,,0,0
Nyamagana,2000,2,,0,0
Nyamagana,2000,3,0.0,0,3206
Nyamagana,2000,4,0.0,0,12639
Nyamagana,2000,5,0.0,0,4764
Nyamagana,2000,6,0.0,0,13834
Nyamagana,2000,7,,0,0
Nyamagana,2000,8,0.0,0,1628
Nyamagana,2000,9,0.0,0,13832
Nyamagana,2000,10,0.0,0,7141
Nyamagana,2000,11,0.0,0,1893
Nyamagana,2000,12,0.0,0,13843
Nyamagana,2001,1,0.0,0,121
Nyamagana,2001,2,0.0,0,13773
Nyamagana,2001,3,0.0,0,13843
Nyamagana,2001,4,0.0,0,12915
Nyamagana,2001,5,,0,0
Nyamagana,2001,6,0.0,0,13843
Nyamagana,2001,7,0.0,0,2090
Nyamagana,2001,8,0.0,0,13597
Nyamagana,2001,9,0.0,0,13843
Nyamagana,2001,10,0.0,0,4015
Nyamagana,2001,11,0.0,0,12245
Nyamagana,2001,12,0.0,0,13843
Nyamagana,2002,1,0.0,0,13843
Nyamagana,2002,2,,0,0
Nyamagana,2002,3,0.0,0,8119
Nyamagana,2002,4,0.0,0,11923
Nyamagana,2002,5,0.0,0,13843
Nyamagana,2002,6,0.0,0,13843
Nyamagana,2002,7,0.0,0,13158
Nyamagana,2002,8,0.0,0,2729
Nyamagana,2002,9,0.0,0,13843
Nyamagana,2002,10,0.0,0,13843
Nyamagana,2002,11,0.0,0,13842
Nyamagana,2002,12,0.0,0,13409
Nyamagana,2003,1,0.0,0,13843
Nyamagana,2003,2,0.0,0,2625
Nyamagana,2003,3,0.0,0,13843
Nyamagana,2003,4,0.0,0,1
Nyamagana,2003,5,,0,0
Nyamagana,2003,6,,0,0
Nyamagana,2003,7,0.0,0,12759
Nyamagana,2003,8,,0,0
Nyamagana,2003,9,,0,0
Nyamagana,2003,10,,0,0
Nyamagana,2003,11,0.0,0,6902
Nyamagana,2003,12,0.0,0,5426
Nyamagana,2004,1,,0,0
Nyamagana,2004,2,0.0,0,3239
Nyamagana,2004,3,0.0,0,13825
Nyamagana,2004,4,0.0,0,13843
Nyamagana,2004,5,0.0,0,148
Nyamagana,2004,6,0.0,0,12312
Nyamagana,2004,7,0.0,0,13496
Nyamagana,2004,8,0.0,0,1286
